article,best_topic,likelyhood,keywords
316,6,0.22035742035742034,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
317,1,0.25958378970427165,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
318,7,0.20202020202020204,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
319,1,0.20470328282828285,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
320,1,0.21168203776899433,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
321,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
322,1,0.4952457122545099,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
323,1,0.5029034304396623,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
324,4,0.15301665301665301,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
325,0,0.36706192358366274,"trade, official, japanese, import, foreign, make, action, country, open, bill"
326,1,0.150976430976431,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
327,1,0.3754940711462451,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
328,7,0.25920900547766224,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
329,6,0.18855218855218853,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
330,7,0.32150920974450375,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
331,7,0.2602047876020479,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
332,1,0.4859029859029859,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
333,1,0.20360467419290948,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
334,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
335,3,0.18213383838383837,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
336,1,0.5265866209262435,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
337,4,0.2754208754208754,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
338,8,0.21864801864801867,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
339,9,0.13001443001443003,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
340,8,0.17820177079436336,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
341,4,0.1162210338680927,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
342,4,0.3375291375291376,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
343,3,0.1655538435199452,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
344,3,0.25610948191593363,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
345,9,0.14665170220725776,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
346,9,0.22801346801346806,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
347,4,0.1226215644820296,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
348,3,0.30456075910621366,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
349,7,0.21255411255411258,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
350,5,0.13406795224977044,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
351,4,0.15483785220627327,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
352,8,0.1516835016835017,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
353,10,0.13621059075604533,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
354,9,0.12730243612596556,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
355,3,0.1397306397306397,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
356,3,0.18855218855218853,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
357,4,0.3207586064728922,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
358,8,0.22087542087542086,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
359,7,0.18170339761248855,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
360,1,0.19542087542087547,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
361,1,0.14797979797979802,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
362,10,0.1932337069323371,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
363,3,0.15941230486685032,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
364,7,0.16852737905369483,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
365,3,0.21649831649831652,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
366,1,0.15381889066099594,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
367,1,0.17794382177943818,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
368,1,0.21540708287696245,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
369,8,0.12412258174970042,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
370,4,0.2585143470099223,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
371,10,0.1776094276094276,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
372,3,0.10873440285204988,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
373,4,0.15425440849169664,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
374,1,0.3325252525252525,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
375,4,0.1516835016835017,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
376,8,0.16053391053391053,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
377,2,0.203168044077135,"government, plan, tax, make, add, reduce, industry, cut, time, state"
378,9,0.17045454545454547,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
379,9,0.14701064701064698,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
380,8,0.15728715728715728,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
381,3,0.11946386946386944,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
382,7,0.2608132608132608,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
383,1,0.3265181939880736,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
384,6,0.2675693101225017,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
385,1,0.25982042648709314,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
386,8,0.17243867243867247,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
387,4,0.2336133924918971,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
388,3,0.1834284877763139,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
389,3,0.1479709374446217,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
390,1,0.22870496004824364,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
391,8,0.13826792515317107,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
392,1,0.22070707070707068,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
393,5,0.1844599844599845,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
394,8,0.4240667545015371,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
395,3,0.15824915824915822,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
396,4,0.366220342964529,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
397,4,0.23259623259623263,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
398,8,0.49275063560777843,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
399,3,0.12160062160062157,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
400,8,0.1894434541493365,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
401,4,0.16223776223776226,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
402,6,0.2406355218855219,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
403,4,0.22076183521966655,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
404,9,0.19826839826839826,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
405,1,0.228904428904429,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
406,1,0.21324354657687988,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
407,4,0.19242424242424241,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
408,1,0.21756424347097925,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
409,4,0.19919786096256684,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
410,10,0.12140270630836669,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
411,4,0.17837954008166773,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
412,8,0.2998737373737374,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
413,3,0.1315001870557426,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
414,9,0.22353404171585992,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
415,8,0.2718227046585256,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
416,6,0.10219845513963159,"rise, year, fall, growth, month, increase, deficit, compare, economy, show"
417,9,0.15116684082201323,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
418,8,0.1821338383838384,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
419,8,0.19228874106922889,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
420,10,0.24732170186715643,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
421,8,0.17729534147444592,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
422,3,0.13275613275613274,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
423,10,0.2830964512380442,"year, dlrs, end, quarter, expect, result, report, sale, earning, analyst"
424,1,0.17223963775687912,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
425,8,0.2865013774104683,"share, stock, offer, company, common, shareholder, dividend, merger, cash, outstanding"
426,5,0.2913844325609032,"oil, price, production, crude, day, spokesman, barrel, contract, raise, gas"
427,1,0.2502638323533846,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
428,0,0.09090909090909093,"trade, official, japanese, import, foreign, make, action, country, open, bill"
429,1,0.22715794306703394,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
430,9,0.3136066547831254,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
431,1,0.2926577603996959,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
432,4,0.37656565656565655,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
433,0,0.17087542087542087,"trade, official, japanese, import, foreign, make, action, country, open, bill"
434,7,0.2782562466772993,"price, market, agreement, meeting, producer, talk, country, agree, future, member"
435,4,0.137894092439547,"tonne, export, total, production, year, estimate, week, wheat, grain, month"
436,1,0.23978098744453885,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
437,1,0.399946836788942,"rate, bank, market, dollar, interest, exchange, currency, money, week, yen"
438,3,0.1109168609168609,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
439,9,0.21572871572871574,"company, buy, sell, unit, business, acquisition, acquire, sale, firm, complete"
440,3,0.1806197568909433,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
441,3,0.13237639553429026,"ct, loss, net, profit, dlrs, note, include, sale, mln, gain"
